Animal ID,Name_in,DateTime_in,MonthYear_in,Found Location,Intake Type,Intake Condition,Animal Type_in,Sex upon Intake,Age upon Intake,Breed_in,Color_in,Name_out,DateTime_out,MonthYear_out,Date of Birth,Outcome Type,Outcome Subtype,Animal Type_out,Sex upon Outcome,Age upon Outcome,Breed_out,Color_out,shelter_time
A821766,,2020-08-18 17:38:00,08/18/2020 05:38:00 PM,8308 Flaxen Dr in Austin (TX),Stray,Injured,Other,Unknown,5 months,Rabbit Sh,Brown/White,,2020-08-21 00:00:00,08/21/2020 12:00:00 AM,03/18/2020,Adoption,,Other,Unknown,5 months,Rabbit Sh,Brown/White,2 days 06:22:00
A811314,,2019-12-31 23:17:00,12/31/2019 11:17:00 PM,2100 Rabb in Austin (TX),Stray,Normal,Other,Unknown,1 year,Ferret,Brown/White,,2020-01-04 12:49:00,01/04/2020 12:49:00 PM,12/31/2018,Adoption,,Other,Unknown,1 year,Ferret,Brown/White,3 days 13:32:00
A823952,Bert W/ Ernie,2020-10-02 12:31:00,10/02/2020 12:31:00 PM,124 W Anderson Lane in Austin (TX),Stray,Normal,Other,Unknown,1 year,Guinea Pig,Black,Bert W/ Ernie,2020-10-06 18:47:00,10/06/2020 06:47:00 PM,10/02/2019,Adoption,,Other,Unknown,1 year,Guinea Pig,Black,4 days 06:16:00
A803325,Boop Snoot,2019-08-30 15:53:00,08/30/2019 03:53:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rat,White/Fawn,Boop Snoot,2019-09-03 17:01:00,09/03/2019 05:01:00 PM,03/01/2019,Adoption,,Other,Intact Male,6 months,Rat,White/Fawn,4 days 01:08:00
A823416,Lenny,2020-09-23 12:43:00,09/23/2020 12:43:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,3 years,Hamster,Tan,Lenny,2020-09-28 15:10:00,09/28/2020 03:10:00 PM,09/23/2017,Adoption,Foster,Other,Intact Male,3 years,Hamster,Tan,5 days 02:27:00
A726183,Lucky,2016-05-07 13:54:00,05/07/2016 01:54:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Rabbit Sh Mix,White,Lucky,2016-06-25 14:38:00,06/25/2016 02:38:00 PM,05/07/2014,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,White,49 days 00:44:00
A737487,Goo Gunny,2016-10-29 15:28:00,10/29/2016 03:28:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Lop-Mini,Gray,Goo Gunny,2016-11-30 18:30:00,11/30/2016 06:30:00 PM,04/29/2014,Adoption,Foster,Other,Neutered Male,2 years,Lop-Mini,Gray,32 days 03:02:00
A791581,Mr Cuddles,2019-03-27 17:42:00,03/27/2019 05:42:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,4 years,Rabbit Lh Mix,Brown,Mr Cuddles,2019-04-10 19:04:00,04/10/2019 07:04:00 PM,03/27/2015,Adoption,,Other,Neutered Male,4 years,Rabbit Lh Mix,Brown,14 days 01:22:00
A724628,*Slinky,2016-04-19 17:59:00,04/19/2016 05:59:00 PM,9400 West Palmer Lane in Austin (TX),Stray,Normal,Other,Unknown,1 year,Ferret,Sable/White,*Slinky,2016-04-23 00:00:00,04/23/2016 12:00:00 AM,04/19/2015,Adoption,,Other,Unknown,1 year,Ferret,Sable/White,3 days 06:01:00
A753732,,2017-07-10 13:19:00,07/10/2017 01:19:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Rat Mix,White/Brown,,2017-07-15 10:58:00,07/15/2017 10:58:00 AM,07/10/2016,Adoption,Foster,Other,Unknown,1 year,Rat Mix,White/Brown,4 days 21:39:00
A803219,Snowberry,2019-08-29 11:38:00,08/29/2019 11:38:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Guinea Pig,White/Black,Snowberry,2019-09-14 15:56:00,09/14/2019 03:56:00 PM,06/29/2018,Adoption,,Other,Intact Female,1 year,Guinea Pig,White/Black,16 days 04:18:00
A803327,Smudge,2019-08-30 15:53:00,08/30/2019 03:53:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rat,White/Black,Smudge,2019-09-03 17:01:00,09/03/2019 05:01:00 PM,03/01/2019,Adoption,,Other,Intact Male,6 months,Rat,White/Black,4 days 01:08:00
A797546,*Dwight,2019-06-14 15:10:00,06/14/2019 03:10:00 PM,Alomar Cove in Travis (TX),Stray,Normal,Other,Intact Male,3 years,Lop-Holland,White/Gray,*Dwight,2019-07-14 12:17:00,07/14/2019 12:17:00 PM,06/14/2016,Adoption,,Other,Neutered Male,3 years,Lop-Holland,White/Gray,29 days 21:07:00
A679602,Abe Lincoln,2014-09-06 18:18:00,09/06/2014 06:18:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,8 months,Lionhead Mix,Seal Point/Gray,Abe Lincoln,2014-05-26 19:00:00,05/26/2014 07:00:00 PM,12/23/2013,Adoption,,Other,Neutered Male,5 months,Lionhead Mix,Seal Point/Gray,-103 days +00:42:00
A679602,Abe Lincoln,2014-05-23 15:10:00,05/23/2014 03:10:00 PM,Austin (TX),Stray,Normal,Other,Neutered Male,4 months,Lionhead Mix,Seal Point/Gray,Abe Lincoln,2014-05-26 19:00:00,05/26/2014 07:00:00 PM,12/23/2013,Adoption,,Other,Neutered Male,5 months,Lionhead Mix,Seal Point/Gray,3 days 03:50:00
A812088,Yana,2020-01-15 15:43:00,01/15/2020 03:43:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,4 years,Rabbit Sh,Brown,Yana,2020-02-08 19:16:00,02/08/2020 07:16:00 PM,01/15/2016,Adoption,,Other,Spayed Female,4 years,Rabbit Sh,Brown,24 days 03:33:00
A767242,*Panda,2018-02-25 15:35:00,02/25/2018 03:35:00 PM,2000 Chatham Place in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Californian Mix,White/Black,*Panda,2018-03-30 17:08:00,03/30/2018 05:08:00 PM,02/25/2016,Adoption,,Other,Neutered Male,2 years,Californian Mix,White/Black,33 days 01:33:00
A784655,*Benito,2018-11-18 12:43:00,11/18/2018 12:43:00 PM,6804 Starcrest Lane in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Gray,*Benito,2018-11-24 18:07:00,11/24/2018 06:07:00 PM,11/18/2017,Adoption,,Other,Intact Male,1 year,Californian Mix,White/Gray,6 days 05:24:00
A784655,*Benito,2018-11-18 12:43:00,11/18/2018 12:43:00 PM,6804 Starcrest Lane in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Gray,*Benito,2019-04-05 18:53:00,04/05/2019 06:53:00 PM,11/18/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Gray,138 days 06:10:00
A784655,*Benito,2018-11-25 12:33:00,11/25/2018 12:33:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Male,1 year,Californian Mix,White/Gray,*Benito,2018-11-24 18:07:00,11/24/2018 06:07:00 PM,11/18/2017,Adoption,,Other,Intact Male,1 year,Californian Mix,White/Gray,-1 days +05:34:00
A784655,*Benito,2018-11-25 12:33:00,11/25/2018 12:33:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Male,1 year,Californian Mix,White/Gray,*Benito,2019-04-05 18:53:00,04/05/2019 06:53:00 PM,11/18/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Gray,131 days 06:20:00
A750711,*Dean,2017-05-30 16:02:00,05/30/2017 04:02:00 PM,Austin (TX),Stray,Normal,Other,Intact Male,5 months,Lop-Holland Mix,White,*Dean,2017-10-19 07:48:00,10/19/2017 07:48:00 AM,12/03/2016,Adoption,Foster,Other,Neutered Male,10 months,Lop-Holland Mix,White,141 days 15:46:00
A779079,*Roo,2018-08-25 11:54:00,08/25/2018 11:54:00 AM,6304 Torres in Austin (TX),Stray,Normal,Other,Intact Male,5 months,Belgian Hare Mix,Brown,*Roo,2018-09-06 15:30:00,09/06/2018 03:30:00 PM,02/25/2018,Adoption,,Other,Neutered Male,6 months,Belgian Hare Mix,Brown,12 days 03:36:00
A799235,*Carl,2019-07-06 11:53:00,07/06/2019 11:53:00 AM,6934 East Ben White in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Lop-Amer Fuzzy,Gray,*Carl,2019-07-20 13:03:00,07/20/2019 01:03:00 PM,07/06/2018,Adoption,,Other,Intact Male,1 year,Lop-Amer Fuzzy,Gray,14 days 01:10:00
A711671,,2015-09-10 13:52:00,09/10/2015 01:52:00 PM,2703 S Congress Ave in Austin (TX),Public Assist,Normal,Other,Intact Male,3 years,Rat Mix,Black/White,,2015-09-20 17:41:00,09/20/2015 05:41:00 PM,09/10/2012,Adoption,,Other,Neutered Male,3 years,Rat Mix,Black/White,10 days 03:49:00
A806799,*Thumper,2019-10-15 16:43:00,10/15/2019 04:43:00 PM,1912 East William Cannon in Austin (TX),Owner Surrender,Normal,Other,Neutered Male,11 months,Chinchilla-Amer,Blue,*Thumper,2019-12-20 19:22:00,12/20/2019 07:22:00 PM,10/17/2018,Adoption,,Other,Neutered Male,1 year,Chinchilla-Amer,Blue,66 days 02:39:00
A793045,Peter,2019-04-18 16:16:00,04/18/2019 04:16:00 PM,Pflugerville (TX),Owner Surrender,Normal,Other,Intact Male,5 months,New Zealand Wht Mix,White,Peter,2019-08-17 17:06:00,08/17/2019 05:06:00 PM,10/18/2018,Adoption,,Other,Neutered Male,9 months,New Zealand Wht Mix,White,121 days 00:50:00
A721148,*Buzz,2016-02-22 12:49:00,02/22/2016 12:49:00 PM,Meehan Dr And Scofield Ln in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh,Gray/White,*Buzz,2016-03-04 17:18:00,03/04/2016 05:18:00 PM,02/22/2015,Adoption,,Other,Neutered Male,1 year,Rabbit Sh,Gray/White,11 days 04:29:00
A808196,*Olaf,2019-11-05 15:58:00,11/05/2019 03:58:00 PM,11507 Big Trail Cove in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Californian,White/Gray,*Olaf,2019-12-21 19:19:00,12/21/2019 07:19:00 PM,11/05/2017,Adoption,,Other,Neutered Male,2 years,Californian,White/Gray,46 days 03:21:00
A789427,,2019-02-21 14:42:00,02/21/2019 02:42:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Mouse Mix,Chocolate,,2019-02-22 16:06:00,02/22/2019 04:06:00 PM,01/21/2019,Adoption,,Other,Unknown,4 weeks,Mouse Mix,Chocolate,1 days 01:24:00
A804909,,2019-09-20 14:03:00,09/20/2019 02:03:00 PM,9414 North Lamar in Austin (TX),Stray,Normal,Other,Intact Female,6 months,Guinea Pig,Black/White,,2019-09-27 19:30:00,09/27/2019 07:30:00 PM,03/20/2019,Adoption,,Other,Intact Female,6 months,Guinea Pig,Black/White,7 days 05:27:00
A803221,Mocha,2019-08-29 11:38:00,08/29/2019 11:38:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Guinea Pig,White/Brown,Mocha,2019-09-14 15:57:00,09/14/2019 03:57:00 PM,06/29/2018,Adoption,,Other,Intact Female,1 year,Guinea Pig,White/Brown,16 days 04:19:00
A778292,Slinky,2018-08-11 15:09:00,08/11/2018 03:09:00 PM,Austin (TX),Stray,Normal,Other,Neutered Male,2 years,Ferret,Buff,Slinky,2018-08-14 19:10:00,08/14/2018 07:10:00 PM,08/11/2016,Adoption,,Other,Neutered Male,2 years,Ferret,Buff,3 days 04:01:00
A744210,Eevee,2017-02-25 11:20:00,02/25/2017 11:20:00 AM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,4 years,Ferret,White,Eevee,2017-02-28 17:22:00,02/28/2017 05:22:00 PM,02/25/2013,Adoption,,Other,Spayed Female,4 years,Ferret,White,3 days 06:02:00
A769264,,2018-04-02 13:27:00,04/02/2018 01:27:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Cold Water Mix,Gold,,2018-05-08 12:29:00,05/08/2018 12:29:00 PM,04/02/2017,Adoption,Foster,Other,Unknown,1 year,Cold Water Mix,Gold,35 days 23:02:00
A753959,*Betty,2017-07-13 16:06:00,07/13/2017 04:06:00 PM,124 W Anderson Ln in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Rabbit Sh Mix,Orange,*Betty,2017-08-19 11:15:00,08/19/2017 11:15:00 AM,07/13/2015,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,Orange,36 days 19:09:00
A801870,Stella,2019-08-10 15:03:00,08/10/2019 03:03:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Lionhead,Tan/White,Stella,2019-08-21 17:15:00,08/21/2019 05:15:00 PM,08/10/2018,Adoption,,Other,Spayed Female,1 year,Lionhead,Tan/White,11 days 02:12:00
A737813,,2016-11-04 18:32:00,11/04/2016 06:32:00 PM,701 West 51St in Austin (TX),Stray,Normal,Other,Neutered Male,2 years,Ferret,Sable,,2016-11-08 00:00:00,11/08/2016 12:00:00 AM,11/04/2014,Adoption,,Other,Neutered Male,2 years,Ferret,Sable,3 days 05:28:00
A789835,,2019-02-28 13:44:00,02/28/2019 01:44:00 PM,4715 Harmon Avenue in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Ferret Mix,Tan,,2019-03-04 12:06:00,03/04/2019 12:06:00 PM,02/28/2018,Adoption,,Other,Neutered Male,1 year,Ferret Mix,Tan,3 days 22:22:00
A794171,Lola,2019-05-04 14:49:00,05/04/2019 02:49:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,4 months,Rabbit Sh Mix,Black,Lola,2019-06-15 13:40:00,06/15/2019 01:40:00 PM,12/04/2018,Adoption,,Other,Spayed Female,6 months,Rabbit Sh Mix,Black,41 days 22:51:00
A782669,Nala,2018-10-19 13:16:00,10/19/2018 01:16:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,7 years,Lop-Amer Fuzzy Mix,Tan,Nala,2018-11-08 11:53:00,11/08/2018 11:53:00 AM,10/19/2011,Adoption,,Other,Spayed Female,7 years,Lop-Amer Fuzzy Mix,Tan,19 days 22:37:00
A756365,April,2017-08-18 12:33:00,08/18/2017 12:33:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,7 months,Hamster Mix,Tan/White,April,2017-08-19 09:24:00,08/19/2017 09:24:00 AM,12/18/2016,Adoption,,Other,Intact Female,8 months,Hamster Mix,Tan/White,0 days 20:51:00
A741365,*Violet,2016-12-31 15:03:00,12/31/2016 03:03:00 PM,1003 Fauntleroy Trail in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rex Mix,Blue,*Violet,2017-02-11 12:39:00,02/11/2017 12:39:00 PM,12/31/2015,Adoption,,Other,Spayed Female,1 year,Rex Mix,Blue,41 days 21:36:00
A825185,Hawk,2020-10-29 15:24:00,10/29/2020 03:24:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Guinea Pig,Calico,Hawk,2020-11-07 14:14:00,11/07/2020 02:14:00 PM,03/29/2019,Adoption,,Other,Intact Male,1 year,Guinea Pig,Calico,8 days 22:50:00
A788383,Fric,2019-02-01 13:13:00,02/01/2019 01:13:00 PM,25613 River Fern Ct in Travis (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Ferret Mix,White,Fric,2019-02-09 16:10:00,02/09/2019 04:10:00 PM,02/01/2018,Adoption,,Other,Intact Female,1 year,Ferret Mix,White,8 days 02:57:00
A750712,*Sam,2017-05-30 16:02:00,05/30/2017 04:02:00 PM,Austin (TX),Stray,Normal,Other,Intact Male,5 months,Lop-Holland Mix,White/Brown,*Sam,2017-10-19 07:48:00,10/19/2017 07:48:00 AM,12/03/2016,Adoption,Foster,Other,Neutered Male,10 months,Lop-Holland Mix,White/Brown,141 days 15:46:00
A772961,Janis Hoplin,2018-05-25 13:37:00,05/25/2018 01:37:00 PM,1401 Grove Boulevard in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Californian Mix,White/Black,Janis Hoplin,2018-06-21 11:35:00,06/21/2018 11:35:00 AM,05/25/2017,Adoption,,Other,Spayed Female,1 year,Californian Mix,White/Black,26 days 21:58:00
A743893,*Peter,2017-02-19 01:42:00,02/19/2017 01:42:00 AM,Peach Grove Rd in Austin (TX),Stray,Normal,Other,Intact Male,2 months,Rabbit Sh Mix,White/Gray,*Peter,2017-04-30 14:31:00,04/30/2017 02:31:00 PM,12/19/2016,Adoption,,Other,Neutered Male,4 months,Rabbit Sh Mix,White/Gray,70 days 12:49:00
A734250,,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Intact Female,8 months,Rabbit Sh Mix,Black,,2016-09-11 15:57:00,09/11/2016 03:57:00 PM,01/03/2016,Adoption,,Other,Intact Female,8 months,Rabbit Sh Mix,Black,8 days 03:53:00
A794404,Timmy,2019-05-07 17:54:00,05/07/2019 05:54:00 PM,Austin (TX),Stray,Normal,Other,Intact Male,5 months,Rabbit Sh Mix,Black/White,Timmy,2019-05-29 13:42:00,05/29/2019 01:42:00 PM,11/07/2018,Adoption,,Other,Neutered Male,6 months,Rabbit Sh Mix,Black/White,21 days 19:48:00
A742153,*Lola,2017-01-16 12:32:00,01/16/2017 12:32:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,1 year,English Spot,White/Brown,*Lola,2017-02-11 15:11:00,02/11/2017 03:11:00 PM,01/16/2016,Adoption,,Other,Spayed Female,1 year,English Spot,White/Brown,26 days 02:39:00
A729642,*Penny,2016-06-21 14:50:00,06/21/2016 02:50:00 PM,Austin (TX),Stray,Sick,Other,Intact Female,1 year,Rabbit Sh Mix,White/Gray,*Penny,2016-07-22 12:36:00,07/22/2016 12:36:00 PM,06/21/2015,Adoption,,Other,Intact Female,1 year,Rabbit Sh Mix,White/Gray,30 days 21:46:00
A746514,*Vivienne,2017-04-04 11:10:00,04/04/2017 11:10:00 AM,1901 E William Cannon Dr in Austin (TX),Stray,Normal,Other,Intact Male,2 months,Lionhead Mix,Black Smoke,*Vivienne,2017-06-21 16:15:00,06/21/2017 04:15:00 PM,01/23/2017,Adoption,,Other,Neutered Male,4 months,Lionhead Mix,Black Smoke,78 days 05:05:00
A693997,,2014-12-18 13:21:00,12/18/2014 01:21:00 PM,2100 East Saint Elmo Road in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Ferret Mix,Black/White,,2014-12-23 14:23:00,12/23/2014 02:23:00 PM,12/18/2013,Adoption,,Other,Neutered Male,1 year,Ferret Mix,Black/White,5 days 01:02:00
A811080,Kiff,2019-12-27 15:19:00,12/27/2019 03:19:00 PM,3705 Commerce Street in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh,Black,Kiff,2020-01-23 14:23:00,01/23/2020 02:23:00 PM,12/27/2018,Adoption,,Other,Neutered Male,1 year,Rabbit Sh,Black,26 days 23:04:00
A783308,,2018-10-28 16:54:00,10/28/2018 04:54:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Rat Mix,Black,,2018-10-29 17:57:00,10/29/2018 05:57:00 PM,10/28/2017,Adoption,,Other,Intact Male,1 year,Rat Mix,Black,1 days 01:03:00
A821735,Big Pig,2020-08-18 11:50:00,08/18/2020 11:50:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 years,Guinea Pig,Black/Brown,Big Pig,2020-08-19 11:45:00,08/19/2020 11:45:00 AM,08/18/2015,Adoption,,Other,Intact Male,5 years,Guinea Pig,Black/Brown,0 days 23:55:00
A744410,Babs,2017-02-28 13:34:00,02/28/2017 01:34:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,3 years,Rabbit Sh Mix,Brown,Babs,2017-03-08 13:47:00,03/08/2017 01:47:00 PM,02/28/2014,Adoption,,Other,Spayed Female,3 years,Rabbit Sh Mix,Brown,8 days 00:13:00
A803326,Trey,2019-08-30 15:53:00,08/30/2019 03:53:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rat,White/Black,Trey,2019-09-03 17:01:00,09/03/2019 05:01:00 PM,03/01/2019,Adoption,,Other,Intact Male,6 months,Rat,White/Black,4 days 01:08:00
A774441,*Bunny B,2018-06-15 20:02:00,06/15/2018 08:02:00 PM,Pond Springs And Anderson Mills in Austin (TX),Stray,Normal,Other,Intact Female,1 year,English Spot,White/Brown,*Bunny B,2018-07-01 19:25:00,07/01/2018 07:25:00 PM,06/15/2017,Adoption,,Other,Spayed Female,1 year,English Spot,White/Brown,15 days 23:23:00
A808941,Sparkles,2019-11-16 13:50:00,11/16/2019 01:50:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,5 months,Rat,White,Sparkles,2019-11-23 18:24:00,11/23/2019 06:24:00 PM,06/16/2019,Adoption,,Other,Intact Female,5 months,Rat,White,7 days 04:34:00
A822051,Pichachu,2020-08-25 11:30:00,08/25/2020 11:30:00 AM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,1 year,Rabbit Lh,White/Black,Pichachu,2020-09-20 13:49:00,09/20/2020 01:49:00 PM,08/25/2019,Adoption,,Other,Neutered Male,1 year,Rabbit Lh,White/Black,26 days 02:19:00
A734223,*Espresso,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Intact Female,2 months,Rabbit Sh Mix,Black,*Espresso,2016-12-11 17:37:00,12/11/2016 05:37:00 PM,07/03/2016,Adoption,,Other,Spayed Female,5 months,Rabbit Sh Mix,Black,99 days 05:33:00
A744627,*Fry,2017-03-04 12:59:00,03/04/2017 12:59:00 PM,7607 Blessing Avenue in Austin (TX),Stray,Injured,Other,Intact Male,1 month,Rabbit Sh Mix,White/Tan,*Fry,2017-08-05 15:51:00,08/05/2017 03:51:00 PM,01/05/2017,Adoption,Foster,Other,Neutered Male,6 months,Rabbit Sh Mix,White/Tan,154 days 02:52:00
A781692,*Snow,2018-10-03 21:06:00,10/03/2018 09:06:00 PM,Dewey St in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Angora-French Mix,White,*Snow,2018-10-14 15:48:00,10/14/2018 03:48:00 PM,10/03/2017,Adoption,,Other,Neutered Male,1 year,Angora-French Mix,White,10 days 18:42:00
A732029,*Velvet,2016-07-31 14:20:00,07/31/2016 02:20:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,3 years,Chinchilla-Amer Mix,Blue/White,*Velvet,2016-09-10 18:15:00,09/10/2016 06:15:00 PM,07/31/2013,Adoption,,Other,Spayed Female,3 years,Chinchilla-Amer Mix,Blue/White,41 days 03:55:00
A800953,Mom,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Guinea Pig,Buff,Mom,2019-08-02 12:38:00,08/02/2019 12:38:00 PM,07/29/2018,Adoption,,Other,Intact Female,1 year,Guinea Pig,Buff,3 days 23:42:00
A680394,*Oscar,2014-06-02 12:12:00,06/02/2014 12:12:00 PM,7402 Vintage Hills in Austin (TX),Public Assist,Sick,Other,Unknown,1 year,Cold Water,White/Orange,*Oscar,2014-06-06 19:27:00,06/06/2014 07:27:00 PM,06/02/2013,Adoption,,Other,Unknown,1 year,Cold Water,White/Orange,4 days 07:15:00
A803293,,2019-08-30 13:12:00,08/30/2019 01:12:00 PM,8501 Cameron in Austin (TX),Stray,Normal,Other,Intact Male,5 months,Guinea Pig,Tricolor,,2019-09-14 15:34:00,09/14/2019 03:34:00 PM,03/30/2019,Adoption,,Other,Intact Male,5 months,Guinea Pig,Tricolor,15 days 02:22:00
A753809,*Petunia,2017-07-11 14:08:00,07/11/2017 02:08:00 PM,10910 Thaxton in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh Mix,Brown/White,*Petunia,2017-09-07 14:43:00,09/07/2017 02:43:00 PM,07/11/2016,Adoption,Foster,Other,Spayed Female,1 year,Rabbit Sh Mix,Brown/White,58 days 00:35:00
A755411,Mulder,2017-08-03 16:45:00,08/03/2017 04:45:00 PM,Enfield Road And West 15Th Street in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,Black,Mulder,2017-08-14 15:33:00,08/14/2017 03:33:00 PM,08/03/2016,Adoption,,Other,Intact Male,1 year,Rabbit Sh Mix,Black,10 days 22:48:00
A781411,Aj,2018-09-28 17:42:00,09/28/2018 05:42:00 PM,7602 Bethnue Avenue in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Rabbit Sh Mix,Black Smoke/Chocolate,Aj,2018-10-13 12:01:00,10/13/2018 12:01:00 PM,09/28/2017,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,Black Smoke/Chocolate,14 days 18:19:00
A813648,Ari,2020-02-15 11:04:00,02/15/2020 11:04:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Hedgehog,Brown,Ari,2020-02-16 15:22:00,02/16/2020 03:22:00 PM,02/15/2018,Adoption,,Other,Intact Male,2 years,Hedgehog,Brown,1 days 04:18:00
A761164,*Ella,2017-10-30 15:02:00,10/30/2017 03:02:00 PM,5400 Freidrich in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Californian,White,*Ella,2017-12-26 11:19:00,12/26/2017 11:19:00 AM,10/30/2015,Adoption,,Other,Spayed Female,2 years,Californian,White,56 days 20:17:00
A730893,Sonny,2016-07-12 13:28:00,07/12/2016 01:28:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Male,4 months,Rabbit Sh Mix,Black,Sonny,2016-07-21 10:14:00,07/21/2016 10:14:00 AM,02/12/2016,Adoption,,Other,Neutered Male,5 months,Rabbit Sh Mix,Black,8 days 20:46:00
A812716,,2020-01-27 12:00:00,01/27/2020 12:00:00 PM,1100 South Lamar in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh Mix,White/Black,,2020-02-15 18:01:00,02/15/2020 06:01:00 PM,01/27/2018,Adoption,,Other,Intact Male,2 years,Rabbit Sh Mix,White/Black,19 days 06:01:00
A671996,*Walterwhite,2014-02-02 11:46:00,02/02/2014 11:46:00 AM,901 Park Village Cv in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Ferret,White/Gray,*Walterwhite,2014-03-04 14:06:00,03/04/2014 02:06:00 PM,02/02/2013,Adoption,,Other,Neutered Male,1 year,Ferret,White/Gray,30 days 02:20:00
A805525,Panchitas,2019-09-28 12:55:00,09/28/2019 12:55:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,4 months,Rex Mix,White/Black,Panchitas,2019-10-20 16:07:00,10/20/2019 04:07:00 PM,05/28/2019,Adoption,,Other,Neutered Male,4 months,Rex Mix,White/Black,22 days 03:12:00
A744211,Meeko,2017-02-25 11:20:00,02/25/2017 11:20:00 AM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,4 years,Ferret,White,Meeko,2017-02-28 17:22:00,02/28/2017 05:22:00 PM,02/25/2013,Adoption,,Other,Neutered Male,4 years,Ferret,White,3 days 06:02:00
A800958,*Mikey,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 months,Guinea Pig,Gray/Orange,*Mikey,2019-08-17 16:49:00,08/17/2019 04:49:00 PM,04/29/2019,Adoption,,Other,Intact Male,3 months,Guinea Pig,Gray/Orange,19 days 03:53:00
A756507,Rigby,2017-08-21 11:01:00,08/21/2017 11:01:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rabbit Sh Mix,Blue,Rigby,2017-08-24 18:17:00,08/24/2017 06:17:00 PM,03/21/2017,Adoption,,Other,Intact Male,5 months,Rabbit Sh Mix,Blue,3 days 07:16:00
