Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
829195,,2021-02-04 10:22:00,5501 Pine Place,Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby,2021-02-08 13:26:00,2/4/2019,Euthanasia,Suffering,Intact Male,2 years,4 days 03:04:00,4,Not Adopted,TX,Austin 
829194,,2021-02-04 10:09:00,7204 Ellington Circle,Wildlife,Sick,Other,Unknown,1 year,Bat,Black,2021-02-04 10:51:00,2/4/2020,Disposal,,Unknown,1 year,0 days 00:42:00,0,Not Adopted,TX,Austin 
829191,,2021-02-04 09:00:00,3017 South Ih 35 Frontage Road,Public Assist,Normal,Dog,Intact Male,3 months,Miniature Pinscher,Chocolate/Tan,2021-02-09 14:35:00,11/4/2020,Transfer,Partner,Intact Male,3 months,5 days 05:35:00,5,Not Adopted,TX,Austin 
829190,Thorin,2021-02-04 09:43:00,Riverside Road,Stray,Normal,Dog,Spayed Female,13 years,German Shepherd/Labrador Retriever,Brown/Tan,2021-02-04 12:57:00,2/4/2008,Return to Owner,,Spayed Female,13 years,0 days 03:14:00,0,Not Adopted,TX,Austin 
829187,*Birdie,2021-02-04 08:42:00,Bolm Road And Perry Lane,Stray,Injured,Dog,Intact Female,7 months,Australian Kelpie Mix,Black/Brown,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829186,,2021-02-04 07:58:00,Highway 183 And Ben White,Stray,Injured,Cat,Intact Male,2 years,Domestic Medium Hair,Black/White,2021-02-04 08:25:00,2/4/2019,Euthanasia,Suffering,Intact Male,,0 days 00:27:00,0,Not Adopted,TX,Austin 
829183,Chica,2021-02-04 07:01:00,,Stray,Injured,Dog,Intact Female,4 years,Maltese/Yorkshire Terrier,Cream,2021-02-07 16:52:00,2/4/2017,Euthanasia,Suffering,Intact Female,4 years,3 days 09:51:00,3,Not Adopted,TX,Austin 
829171,,2021-02-03 16:11:00,5437 El Molino Circle,Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Black,2021-02-08 16:38:00,8/3/2020,Transfer,Snr,Spayed Female,6 months,5 days 00:27:00,5,Not Adopted,TX,Travis 
829170,,2021-02-03 16:01:00,7005 Mira Loma Lane,Stray,Normal,Cat,Neutered Male,3 years,Domestic Medium Hair,Black/White,2021-02-12 08:54:00,2/3/2018,Relocate,,Neutered Male,3 years,8 days 16:53:00,8,Not Adopted,TX,Austin 
829168,*Eclipse,2021-02-03 14:08:00,1208 East St Johns Avenue,Stray,Normal,Dog,Intact Female,2 years,American Pit Bull Terrier,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829167,*R.J.,2021-02-03 14:08:00,1208 East St Johns Avenue,Stray,Normal,Dog,Intact Male,2 years,American Pit Bull Terrier,Brown Brindle/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829154,Ruby,2021-02-03 12:15:00,,Owner Surrender,Normal,Dog,Spayed Female,6 years,Beagle Mix,Black/Tricolor,2021-02-08 16:42:00,2/3/2015,Adoption,,Spayed Female,6 years,5 days 04:27:00,5,,TX,Austin 
829152,Bentley,2021-02-03 11:49:00,,Owner Surrender,Normal,Dog,Intact Female,3 years,Pit Bull Mix,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829149,,2021-02-03 09:40:00,Magna Clarta Loop,Stray,Normal,Dog,Intact Male,2 months,Pit Bull,Brown Brindle,2021-02-08 17:06:00,12/3/2020,Adoption,,Neutered Male,2 months,5 days 07:26:00,5,,TX,Austin 
829148,Bingo,2021-02-03 09:40:00,Magna Clarta Loop,Stray,Normal,Dog,Intact Male,2 months,Pit Bull,Blue/White,2021-02-08 16:07:00,12/3/2020,Adoption,,Neutered Male,2 months,5 days 06:27:00,5,,TX,Austin 
829147,*Ember,2021-02-03 08:34:00,8507 Hidden West Boulevard,Stray,Normal,Dog,Intact Female,10 months,Pit Bull Mix,White/Red Tick,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829146,*Inka,2021-02-03 08:34:00,8507 Hidden West Boulevard,Stray,Normal,Dog,Intact Female,10 months,Pit Bull Mix,White/Brown,2021-02-13 15:55:00,4/3/2020,Adoption,,Spayed Female,10 months,10 days 07:21:00,10,B,TX,Austin 
829140,,2021-02-03 01:40:00,6103 Manor Road,Public Assist,Normal,Dog,Intact Male,2 months,Pit Bull Mix,Brown Brindle/White,2021-02-06 12:22:00,11/26/2020,Return to Owner,,Intact Male,2 months,3 days 10:42:00,3,Not Adopted,TX,Austin 
829138,,2021-02-02 23:14:00,16701 Pearce,Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,2021-02-03 08:46:00,2/2/2020,Euthanasia,Rabies Risk,Unknown,1 year,0 days 09:32:00,0,Not Adopted,TX,Travis 
829137,Bonaparte Ii,2021-02-02 22:52:00,408 Parrot Tulip,Stray,Injured,Cat,Neutered Male,3 years,Domestic Shorthair,Gray Tabby/Brown,2021-02-03 12:57:00,2/2/2018,Return to Owner,,Neutered Male,3 years,0 days 14:05:00,0,Not Adopted,TX,Travis 
829136,Frito,2021-02-02 20:47:00,12200 Deerk Track,Owner Surrender,Sick,Dog,Intact Male,4 months,German Shepherd Mix,Black/Tan,2021-02-03 15:00:00,10/2/2020,Transfer,Partner,Intact Male,4 months,0 days 18:13:00,0,Not Adopted,TX,Austin 
829135,*Cupcake,2021-02-02 17:52:00,7817 Tee Drive,Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829131,,2021-02-02 16:34:00,1704 Nelm,Stray,Normal,Dog,Intact Male,3 months,Pit Bull,White/Blue,2021-02-03 16:22:00,11/2/2020,Return to Owner,,Intact Male,3 months,0 days 23:48:00,0,Not Adopted,TX,Austin 
829128,*Jet,2021-02-02 15:03:00,William Cannon And West Gate,Stray,Normal,Dog,Intact Male,1 year,Akita/Labrador Retriever,Sable/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829127,*Snoopy,2021-02-02 15:03:00,William Cannon And Westgate,Stray,Normal,Dog,Intact Male,1 year,Pointer/Dalmatian,White/Black,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829124,,2021-02-02 15:00:00,10024 Deer Chase Trail,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829123,,2021-02-02 15:00:00,10024 Deer Chase Trail,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829121,,2021-02-02 14:43:00,12500 Shadowgle,Stray,Sick,Dog,Intact Female,4 months,Catahoula Mix,Blue Merle/Black,2021-02-07 17:40:00,10/2/2020,Adoption,,Intact Female,4 months,5 days 02:57:00,5,,TX,Travis 
829120,*Rose,2021-02-05 14:48:00,613 Genard,Stray,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Torbie/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829119,,2021-02-02 08:45:00,14946 Swiss Drive,Public Assist,Sick,Dog,Intact Male,2 months,Pit Bull,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829118,,2021-02-02 08:45:00,14946 Swiss Drive,Public Assist,Sick,Dog,Intact Male,2 months,Pit Bull,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829117,,2021-02-02 08:45:00,14946 Swiss Drive,Public Assist,Sick,Dog,Intact Female,2 months,Pit Bull,Red/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829116,,2021-02-02 08:45:00,14946 Swiss Drive,Stray,Sick,Dog,Intact Male,1 month,Bichon Frise,White,2021-02-06 16:02:00,12/27/2020,Transfer,Partner,Intact Male,1 month,4 days 07:17:00,4,Not Adopted,TX,Austin 
829115,,2021-02-02 08:45:00,14946 Swiss Drive,Stray,Sick,Dog,Intact Male,1 month,Bichon Frise,White,2021-02-06 16:00:00,12/27/2020,Transfer,Partner,Intact Male,1 month,4 days 07:15:00,4,Not Adopted,TX,Austin 
829113,,2021-02-02 08:45:00,14946 Swiss Drive,Public Assist,Sick,Dog,Intact Female,2 months,Pit Bull,Black/White,2021-02-07 18:00:00,11/17/2020,Transfer,Partner,Intact Female,2 months,5 days 09:15:00,5,Not Adopted,TX,Austin 
829112,,2021-02-02 08:45:00,14946 Swiss Drive,Public Assist,Sick,Dog,Intact Female,2 months,Pit Bull,Brown Brindle/White,2021-02-07 18:46:00,11/17/2020,Transfer,Partner,Intact Female,2 months,5 days 10:01:00,5,Not Adopted,TX,Austin 
829109,,2021-02-02 13:25:00,Pearl Stree,Stray,Normal,Dog,Intact Male,6 months,Blue Lacy Mix,Red/White,2021-02-08 18:12:00,8/2/2020,Adoption,,Neutered Male,6 months,6 days 04:47:00,6,B,TX,Austin 
829107,Snowey,2021-02-02 12:25:00,,Owner Surrender,Normal,Dog,Neutered Male,12 years,Lhasa Apso,Buff,2021-02-03 12:48:00,2/2/2009,Transfer,Partner,Neutered Male,12 years,1 days 00:23:00,1,Not Adopted,TX,Austin 
829096,Angel,2021-02-02 11:08:00,4621 Airport Boulevard,Stray,Injured,Dog,Spayed Female,9 years,Miniature Poodle,White,2021-02-02 14:32:00,2/2/2012,Return to Owner,,Spayed Female,9 years,0 days 03:24:00,0,Not Adopted,TX,Austin 
829095,Halo,2021-02-02 11:04:00,4400 Franklin Park,Stray,Normal,Dog,Intact Male,2 years,Siberian Husky,White/Gray,2021-02-04 14:32:00,2/2/2019,Return to Owner,,Intact Male,2 years,2 days 03:28:00,2,Not Adopted,TX,Austin 
829088,Coco,2021-02-02 07:35:00,4972 East Hwy 71,Owner Surrender,Injured,Dog,Intact Female,1 year,Miniature Schnauzer,White,2021-02-02 14:13:00,2/2/2020,Transfer,Partner,Intact Female,1 year,0 days 06:38:00,0,Not Adopted,TX,Travis 
829078,,2021-02-01 21:02:00,104 West Walnut Drive,Stray,Injured,Cat,Intact Male,3 years,Domestic Shorthair,Gray/White,2021-02-05 15:17:00,2/1/2018,Transfer,Partner,Intact Male,3 years,3 days 18:15:00,3,Not Adopted,TX,Austin 
829074,,2021-02-01 17:30:00,Sunchase Parkway,Stray,Normal,Dog,Intact Male,1 year,Pug/Chihuahua Shorthair,Tan/Black,2021-02-05 13:52:00,2/1/2020,Transfer,Partner,Intact Male,1 year,3 days 20:22:00,3,Not Adopted,TX,Travis 
829070,*Jumanji,2021-02-01 16:30:00,Lyndon B Johnson And Franklin D Roosevelt in Mano,Stray,Normal,Dog,Intact Male,11 months,Black Mouth Cur Mix,Brown/Black,2021-02-07 15:13:00,3/1/2020,Adoption,,Neutered Male,11 months,5 days 22:43:00,5,,TX, Manor 
829067,Ika,2021-02-01 15:52:00,,Owner Surrender,Normal,Dog,Spayed Female,8 years,German Shepherd Mix,Black/Brown,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829066,Sam,2021-02-01 15:52:00,,Owner Surrender,Normal,Dog,Spayed Female,8 years,German Shepherd Mix,Black/Red,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829065,Sprinkles,2021-02-01 16:03:00,,Owner Surrender,Sick,Dog,Spayed Female,5 years,Cocker Spaniel,White/Liver,2021-02-02 11:17:00,2/1/2016,Transfer,Partner,Spayed Female,5 years,0 days 19:14:00,0,Not Adopted,TX,Travis 
829064,,2021-02-01 15:45:00,10611 Tuner Drive,Stray,Injured,Cat,Intact Male,1 month,Siamese mix,Chocolate Point,2021-02-01 18:38:00,12/19/2020,Transfer,Partner,Intact Male,1 month,0 days 02:53:00,0,Not Adopted,TX,Austin 
829061,Luna,2021-02-01 13:36:00,,Owner Surrender,Normal,Dog,Intact Female,3 years,Pit Bull Mix,Brown Brindle/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829060,Rambo,2021-02-01 13:36:00,,Owner Surrender,Normal,Dog,Intact Male,3 years,Pit Bull Mix,White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829058,*Henry,2021-02-01 13:15:00,William Cannon And Pleasant Valley,Stray,Injured,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Red/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829056,*Baby Bean,2021-02-01 15:59:00,1106 Flanagan Cove,Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,White/Black,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829053,Baby,2021-02-01 16:04:00,4807 Peach Grove Road,Owner Surrender,Behavior,Dog,Intact Female,1 year,American Staffordshire Terrier,Brown Brindle/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829052,*Mako,2021-02-01 12:07:00,12001 Garden Grove Drive,Stray,Normal,Dog,Intact Male,2 years,Pit Bull,White/Blue,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
829050,*Kirby,2021-02-01 11:41:00,1003 J,Stray,Normal,Cat,Neutered Male,8 years,Domestic Shorthair,White,2021-02-06 11:50:00,2/1/2013,Adoption,Foster,Neutered Male,8 years,5 days 00:09:00,5,,TX,Austin 
829049,Patty,2021-02-01 10:36:00,,Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby/White,2021-02-01 15:24:00,2/1/2019,Transfer,Partner,Intact Female,2 years,0 days 04:48:00,0,Not Adopted,TX,Austin 
829046,Oxford,2021-02-01 10:36:00,,Owner Surrender,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby/White,2021-02-02 12:18:00,2/1/2019,Transfer,Partner,Intact Male,2 years,1 days 01:42:00,1,Not Adopted,TX,Austin 
829040,Belle,2021-02-01 10:29:00,5307 East Riverside Drive,Abandoned,Normal,Dog,Spayed Female,1 year,American Pit Bull Terrier Mix,White/Black,2021-02-01 11:17:00,10/1/2019,Return to Owner,,Spayed Female,1 year,0 days 00:48:00,0,Not Adopted,TX,Austin 
829039,*Peaches,2021-02-01 07:44:00,2301 Durwood Stree,Stray,Injured,Dog,Intact Female,2 years,Pit Bull,Brown/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829038,*Tucker,2021-02-01 07:36:00,2421 Chateau Village Way,Stray,Injured,Dog,Intact Male,8 months,Labrador Retriever Mix,Gold,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829029,*Francisco,2021-01-31 18:03:00,1800 Stassney Lane,Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829025,*Arthur,2021-01-31 16:04:00,13000 Avery Ranch Boulevard,Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
829024,Canelo,2021-02-01 14:56:00,,Public Assist,Normal,Dog,Intact Male,5 years,Chihuahua Shorthair Mix,Brown/White,2021-02-10 17:53:00,1/31/2016,Return to Owner,,Neutered Male,5 years,9 days 02:57:00,9,Not Adopted,TX,Travis 
829023,Fidget,2021-01-31 15:48:00,124 Anderson Lane,Abandoned,Normal,Dog,Neutered Male,10 years,Rat Terrier/Dachshund,Black/White,2021-02-03 11:38:00,2/1/2011,Return to Owner,,Neutered Male,10 years,2 days 19:50:00,2,Not Adopted,TX,Austin 
829022,Toto,2021-01-31 16:19:00,7309 Magenta Lane,Stray,Injured,Dog,Spayed Female,12 years,Labrador Retriever,White,2021-02-01 12:03:00,2/1/2009,Return to Owner,,Spayed Female,12 years,0 days 19:44:00,0,Not Adopted,TX,Austin 
829014,,2021-01-31 12:33:00,4007 Travis County Circle,Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby/White,2021-02-03 15:12:00,1/31/2019,Euthanasia,Suffering,Intact Male,2 years,3 days 02:39:00,3,Not Adopted,TX,Austin 
829009,Luna,2021-01-31 10:17:00,12701 Harrisglenn Drive,Stray,Normal,Dog,Intact Female,1 year,Alaskan Husky Mix,Black/White,2021-01-31 11:43:00,5/1/2019,Return to Owner,,Intact Female,1 year,0 days 01:26:00,0,Not Adopted,TX,Austin 
829001,Taco,2021-01-31 08:37:00,4434 Frontier Trail,Owner Surrender,Sick,Cat,Neutered Male,5 years,Domestic Longhair,Orange Tabby,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828997,*Sandy,2021-01-31 08:30:00,Wooten Park,Stray,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Red/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828994,,2021-02-05 11:40:00,7201 Colony Loop Drive,Stray,Normal,Dog,Intact Female,5 years,Welsh Terrier,Tricolor,2021-02-09 11:37:00,2/5/2016,Transfer,Partner,Intact Female,5 years,3 days 23:57:00,3,Not Adopted,TX,Austin 
828992,*Maddox,2021-01-30 15:45:00,Camino La Costa And North Interstate 35 Frontage Road,Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Brown Brindle,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828986,Sandy,2021-01-30 16:00:00,4917 South Congress Avenue,Stray,Injured,Dog,Spayed Female,2 years,Siberian Husky,Cream,2021-02-01 13:43:00,1/30/2019,Return to Owner,,Spayed Female,2 years,1 days 21:43:00,1,Not Adopted,TX,Austin 
828979,,2021-01-30 13:18:00,,Stray,Normal,Bird,Unknown,1 year,Chicken,Black,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828978,*Francis,2021-01-30 12:45:00,9201 Circuit Of The Americas Boulevard,Stray,Injured,Cat,Intact Male,2 years,Russian Blue mix,Blue,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
828974,,2021-01-30 11:29:00,3404 Hampton Road,Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Black,2021-02-03 15:55:00,1/30/2019,,Snr,Spayed Female,2 years,4 days 04:26:00,4,Not Adopted,TX,Austin 
828971,Draco,2021-02-08 15:55:00,11316 Briarcreek Loop,Stray,Normal,Dog,Intact Male,1 year,Siberian Husky Mix,Tricolor,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
828970,Coco,2021-02-08 15:55:00,11316 Briarcreek Loop,Stray,Normal,Dog,Intact Female,1 year,Siberian Husky Mix,White/Brown,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
828968,Rosie,2021-01-30 08:14:00,1111 Bastrop Highway,Public Assist,Normal,Dog,Intact Female,2 years,Labrador Retriever,Black,2021-01-30 12:11:00,1/30/2019,Return to Owner,,Intact Female,2 years,0 days 03:57:00,0,Not Adopted,TX,Austin 
828965,Rooster,2021-01-30 07:36:00,,Owner Surrender,Injured,Dog,Intact Male,4 months,Blue Lacy,Red/White,2021-02-01 12:18:00,9/30/2020,Return to Owner,,Intact Male,4 months,2 days 04:42:00,2,Not Adopted,TX,Austin 
828950,Bean,2021-01-29 15:40:00,1500 East Parmer Lane,Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Blue/White,2021-02-04 12:00:00,1/29/2019,Return to Owner,,Intact Male,2 years,5 days 20:20:00,5,Not Adopted,TX,Austin 
828949,Dandy,2021-01-29 15:33:00,,Owner Surrender,Normal,Other,Intact Male,2 years,Guinea Pig,White/Tricolor,2021-02-10 18:27:00,1/29/2019,Transfer,Partner,Intact Male,2 years,12 days 02:54:00,12,Not Adopted,TX,Austin 
828948,Leon,2021-01-29 15:33:00,,Owner Surrender,Normal,Other,Intact Male,2 years,Guinea Pig,White/Orange,2021-02-10 18:26:00,1/29/2019,Transfer,Partner,Intact Male,2 years,12 days 02:53:00,12,Not Adopted,TX,Austin 
828946,*Chula,2021-01-29 15:23:00,5200 Bolm Road,Stray,Normal,Dog,Intact Female,2 years,Pit Bull Mix,White/Red,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828945,,2021-01-29 13:47:00,,Wildlife,Sick,Other,Unknown,5 months,Skunk,Black/White,2021-01-29 14:37:00,8/29/2020,Euthanasia,Rabies Risk,Unknown,5 months,0 days 00:50:00,0,Not Adopted,TX,Austin 
828944,Bubba,2021-01-29 12:55:00,,Owner Surrender,Normal,Dog,Neutered Male,7 years,Pit Bull,Red/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828943,Tiny,2021-01-29 12:55:00,,Owner Surrender,Normal,Dog,Intact Female,7 years,Rat Terrier/Basset Hound,Red/White,2021-02-02 12:35:00,1/29/2014,Transfer,Partner,Spayed Female,7 years,3 days 23:40:00,3,Not Adopted,TX,Austin 
828942,Lala,2021-01-29 12:55:00,,Owner Surrender,Normal,Dog,Intact Female,4 years,Chihuahua Shorthair/Pit Bull,Red/White,2021-02-01 17:01:00,1/29/2017,Adoption,,Spayed Female,4 years,3 days 04:06:00,3,A,TX,Austin 
828940,*Vincent,2021-01-29 12:20:00,1500 Faro Drive,Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Cream Tabby,2021-02-02 12:18:00,1/29/2019,Transfer,Partner,Neutered Male,2 years,3 days 23:58:00,3,Not Adopted,TX,Austin 
828938,*Jules,2021-01-29 12:20:00,1500 Faro Drive,Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Cream Tabby,2021-02-02 12:18:00,1/29/2019,Transfer,Partner,Neutered Male,2 years,3 days 23:58:00,3,Not Adopted,TX,Austin 
828936,,2021-01-29 11:44:00,19821 Grover Cleveland Way in Mano,Stray,Normal,Cat,Intact Male,2 years,Domestic Longhair,Brown Tabby,2021-02-06 10:06:00,1/29/2019,Transfer,Snr,Neutered Male,2 years,7 days 22:22:00,7,Not Adopted,TX, Manor 
828928,,2021-01-29 10:43:00,13105 Henneman Drive,Stray,Normal,Dog,Intact Male,1 month,Boxer Mix,Brown/White,2021-02-03 17:18:00,11/29/2020,Adoption,,Neutered Male,2 months,5 days 06:35:00,5,,TX,Travis 
828927,,2021-01-29 11:11:00,2900 Century Park,Owner Surrender,Sick,Dog,Intact Male,2 weeks,Chihuahua Longhair,Black/White,2021-01-29 13:19:00,1/11/2021,Transfer,Partner,Intact Male,2 weeks,0 days 02:08:00,0,Not Adopted,TX,Austin 
828913,,2021-01-28 23:21:00,3304 Wickham Lane,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,2021-01-31 09:20:00,1/28/2019,Euthanasia,Rabies Risk,Unknown,2 years,2 days 09:59:00,2,Not Adopted,TX,Austin 
828912,,2021-01-28 21:20:00,700 Lavac,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,2021-02-02 13:17:00,1/28/2019,Euthanasia,Rabies Risk,Unknown,2 years,4 days 15:57:00,4,Not Adopted,TX,Austin 
828911,*Zahara,2021-01-28 21:13:00,9811 Blocker Lane,Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Brown Brindle/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828910,*Murphy,2021-01-28 16:53:00,16419 Fm 969,Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Black/White,2021-02-05 18:03:00,1/28/2019,Adoption,,Neutered Male,2 years,8 days 01:10:00,8,B,TX,Austin 
828908,*Augie,2021-01-29 13:30:00,Mcbee Street  And Vaughan Stree,Stray,Normal,Dog,Intact Male,1 year,Basset Hound/Pointer,Chocolate/White,2021-02-12 11:16:00,1/28/2020,Adoption,,Neutered Male,1 year,13 days 21:46:00,13,B,TX,Austin 
828907,*Shadow Moon,2021-01-28 15:34:00,,Stray,Normal,Dog,Intact Male,10 months,Anatol Shepherd,Tan/Black,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
828906,,2021-01-28 15:33:00,St Johns And Ih 35,Stray,Normal,Cat,Intact Female,4 years,Domestic Shorthair,Brown Tabby,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828905,*Jude,2021-01-28 15:31:00,21318 Blake Manor Road,Stray,Normal,Dog,Intact Male,2 years,American Pit Bull Terrier,White/Black,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
828904,,2021-01-28 13:45:00,15103 Cavalier Canyon Drive in Lakeway,Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Calico,2021-01-29 17:06:00,7/28/2020,Transfer,Snr,Spayed Female,6 months,1 days 03:21:00,1,Not Adopted,TX,akeway 
828903,*Apple,2021-01-29 11:27:00,Lamar Boulevard And Parmer Lane,Stray,Normal,Dog,Intact Female,1 year,Border Collie Mix,Chocolate/White,2021-02-06 13:46:00,1/28/2020,Adoption,,Spayed Female,1 year,8 days 02:19:00,8,B,TX,Austin 
828902,*Moses,2021-01-29 11:27:00,Lamar Boulevard And Parmer Lane,Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever/Border Collie,Black/White,2021-02-09 00:00:00,1/28/2020,Adoption,,Neutered Male,1 year,10 days 12:33:00,10,B,TX,Austin 
828900,Chucho,2021-01-28 15:31:00,9504 Teasdale Terrace,Stray,Normal,Dog,Intact Male,2 months,Great Pyrenees,White/Black,2021-01-31 17:48:00,11/15/2020,Return to Owner,,Intact Male,2 months,3 days 02:17:00,3,Not Adopted,TX,Austin 
828897,,2021-01-28 11:18:00,10300 Golden Meadow Drive,Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Brown Tabby,2021-01-29 13:00:00,7/28/2020,Return to Owner,,Intact Female,6 months,1 days 01:42:00,1,Not Adopted,TX,Austin 
828896,,2021-01-28 11:18:00,10300 Golden Meadow Drive,Stray,Normal,Cat,Intact Male,8 months,Domestic Shorthair,Blue Tabby,2021-02-02 16:53:00,5/28/2020,Adoption,,Neutered Male,8 months,5 days 05:35:00,5,,TX,Austin 
828895,*Zora,2021-01-28 11:18:00,10300 Golden Meadow Drive,Stray,Normal,Cat,Intact Female,6 months,Domestic Longhair,Black/White,2021-02-02 12:55:00,7/28/2020,Adoption,,Spayed Female,6 months,5 days 01:37:00,5,,TX,Austin 
828894,,2021-01-28 11:07:00,Dwight Eisenhower And Abraham Lincoln in Mano,Stray,Normal,Dog,Intact Male,4 months,Chihuahua Shorthair Mix,Yellow,2021-02-02 12:36:00,9/13/2020,Transfer,Partner,Neutered Male,4 months,5 days 01:29:00,5,Not Adopted,TX, Manor 
